image,display_location,observation_location,estimated,latitude,longitude,observation_time_rfc822,observation_epoch,local_time_rfc822,local_epoch,local_tz_short,local_tz_long,local_tz_offset,weather,temperature_string,temp_f,temp_c,relative_humidity,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,wind_kph,wind_gust_kph,pressure_mb,pressure_in,pressure_trend,dewpoint_string,dewpoint_f,dewpoint_c,heat_index_string,heat_index_f,heat_index_c,windchill_string,windchill_f,windchill_c,feelslike_string,feelslike_f,feelslike_c,visibility_mi,visibility_km,solarradiation,UV,precip_1hr_string,precip_1hr_in,precip_1hr_metric,precip_today_string,precip_today_in,precip_today_metric,icon,icon_url,forecast_url,history_url,ob_url,nowcast
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 10:59:52 -0400",1499439592,"Fri, 07 Jul 2017 10:59:57 -0400",1499439597,EDT,America/New_York,-0400,Overcast,72.2 F (22.3 C),72.2,22.3,80%,Calm,SSW,205,0.0,1.0,0,1.6,1011,29.85,0,66 F (19 C),66,19,NA,NA,NA,NA,NA,NA,72.2 F (22.3 C),72.2,22.3,10.0,16.1,--,3,0.00 in ( 0 mm),0.00, 0,0.00 in (0 mm),0.00,0,cloudy,http://icons.wxug.com/i/c/k/cloudy.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 11:59:52 -0400",1499443192,"Fri, 07 Jul 2017 11:59:55 -0400",1499443195,EDT,America/New_York,-0400,Rain,71.6 F (22.0 C),71.6,22.0,84%,Calm,SSW,205,0.0,2.0,0,3.2,1010,29.83,-,66 F (19 C),66,19,NA,NA,NA,NA,NA,NA,71.6 F (22.0 C),71.6,22.0,4.0,6.4,--,3,0.00 in ( 0 mm),0.00, 0,0.00 in (0 mm),0.00,0,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 12:59:47 -0400",1499446787,"Fri, 07 Jul 2017 12:59:55 -0400",1499446795,EDT,America/New_York,-0400,Rain,68.1 F (20.1 C),68.1,20.1,92%,Calm,SW,233,0.0,3.0,0,4.8,1009,29.81,-,66 F (19 C),66,19,NA,NA,NA,NA,NA,NA,68.1 F (20.1 C),68.1,20.1,4.0,6.4,--,4,0.10 in ( 3 mm),0.10, 3,0.13 in (3 mm),0.13,3,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 13:59:57 -0400",1499450397,"Fri, 07 Jul 2017 13:59:57 -0400",1499450397,EDT,America/New_York,-0400,Rain,68.1 F (20.1 C),68.1,20.1,95%,Calm,East,98,0.0,5.0,0,8.0,1009,29.80,-,67 F (19 C),67,19,NA,NA,NA,NA,NA,NA,68.1 F (20.1 C),68.1,20.1,2.5,4.0,--,3,0.08 in ( 2 mm),0.08, 2,0.22 in (6 mm),0.22,6,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 14:59:54 -0400",1499453994,"Fri, 07 Jul 2017 14:59:55 -0400",1499453995,EDT,America/New_York,-0400,Rain,65.6 F (18.7 C),65.6,18.7,94%,From the West at 2.0 MPH Gusting to 3.0 MPH,West,275,2.0,3.0,3.2,4.8,1008,29.77,-,64 F (18 C),64,18,NA,NA,NA,NA,NA,NA,65.6 F (18.7 C),65.6,18.7,8.0,12.9,--,3,0.07 in ( 2 mm),0.07, 2,0.32 in (8 mm),0.32,8,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 15:59:52 -0400",1499457592,"Fri, 07 Jul 2017 16:00:00 -0400",1499457600,EDT,America/New_York,-0400,Rain,65.3 F (18.5 C),65.3,18.5,95%,Calm,SW,223,0.0,3.0,0,4.8,1008,29.76,-,64 F (18 C),64,18,NA,NA,NA,NA,NA,NA,65.3 F (18.5 C),65.3,18.5,7.0,11.3,--,2,0.06 in ( 2 mm),0.06, 2,0.38 in (10 mm),0.38,10,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 16:59:37 -0400",1499461177,"Fri, 07 Jul 2017 16:59:57 -0400",1499461197,EDT,America/New_York,-0400,Rain,64.2 F (17.9 C),64.2,17.9,95%,Calm,South,175,0.0,4.0,0,6.4,1006,29.72,-,63 F (17 C),63,17,NA,NA,NA,NA,NA,NA,64.2 F (17.9 C),64.2,17.9,8.0,12.9,--,1,0.00 in ( 0 mm),0.00, 0,0.40 in (10 mm),0.40,10,rain,http://icons.wxug.com/i/c/k/rain.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 17:59:52 -0400",1499464792,"Fri, 07 Jul 2017 17:59:57 -0400",1499464797,EDT,America/New_York,-0400,Overcast,64.2 F (17.9 C),64.2,17.9,95%,Calm,South,177,0.0,3.0,0,4.8,1006,29.70,-,63 F (17 C),63,17,NA,NA,NA,NA,NA,NA,64.2 F (17.9 C),64.2,17.9,6.0,9.7,--,1,0.00 in ( 0 mm),0.00, 0,0.40 in (10 mm),0.40,10,cloudy,http://icons.wxug.com/i/c/k/cloudy.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 18:59:51 -0400",1499468391,"Fri, 07 Jul 2017 18:59:54 -0400",1499468394,EDT,America/New_York,-0400,Overcast,63.8 F (17.7 C),63.8,17.7,96%,From the South at 1.0 MPH Gusting to 3.0 MPH,South,184,1.0,3.0,1.6,4.8,1006,29.71,+,63 F (17 C),63,17,NA,NA,NA,NA,NA,NA,63.8 F (17.7 C),63.8,17.7,10.0,16.1,--,0,0.00 in ( 0 mm),0.00, 0,0.40 in (10 mm),0.40,10,cloudy,http://icons.wxug.com/i/c/k/cloudy.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
"{'url': 'http://icons.wxug.com/graphics/wu2/logo_130x80.png', 'title': 'Weather Underground', 'link': 'http://www.wunderground.com'}","{'full': 'Waban, MA', 'city': 'Waban', 'state': 'MA', 'state_name': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'zip': '02468', 'magic': '1', 'wmo': '99999', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '37.5'}","{'full': 'Waban MA, Waban, Massachusetts', 'city': 'Waban MA, Waban', 'state': 'Massachusetts', 'country': 'US', 'country_iso3166': 'US', 'latitude': '42.331001', 'longitude': '-71.224998', 'elevation': '142 ft'}",{},42.331001,-71.224998,"Fri, 07 Jul 2017 19:59:56 -0400",1499471996,"Fri, 07 Jul 2017 20:00:01 -0400",1499472001,EDT,America/New_York,-0400,Overcast,63.3 F (17.4 C),63.3,17.4,96%,Calm,West,267,0.0,2.0,0,3.2,1006,29.72,0,62 F (17 C),62,17,NA,NA,NA,NA,NA,NA,63.3 F (17.4 C),63.3,17.4,5.0,8.0,--,0,0.00 in ( 0 mm),0.00, 0,0.40 in (10 mm),0.40,10,cloudy,http://icons.wxug.com/i/c/k/cloudy.gif,http://www.wunderground.com/US/MA/Waban.html,http://www.wunderground.com/weatherstation/WXDailyHistory.asp?ID=KMAWABAN1,"http://www.wunderground.com/cgi-bin/findweather/getForecast?query=42.331001,-71.224998",
