,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
0,17,1,2,11101,1,39.934490000000004,-91.402372,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,40,66,N,40,61,0,0,,,Certification not required,0,68.35,25.986732,126.0,1980-05-03 00:00,118.0,1980-04-21 00:00,112.0,1980-10-06 00:00,101.0,1980-11-29 00:00,,,,,126.0,126.0,118.0,101.0,87.0,68.0,42.0,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2010-04-25,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
1,17,1,2,12128,1,39.934490000000004,-91.402372,WGS84,Lead (TSP) STP,COMPOSITE DATA,Lead Quarterly 1978,Observed Values,HI-VOL - ATOMIC ABSORPTION,1980,Micrograms/cubic meter (25 C),No Events,10,83,Y,10,12,0,0,,,Certification not required,0,0.221,0.124851,0.51,1980-05-01 00:00,0.35,1980-12-01 00:00,0.25,1980-04-01 00:00,0.23,1980-09-01 00:00,,,,,0.51,0.51,0.51,0.51,0.25,0.18,0.14,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2013-06-29,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
2,17,1,2,42401,3,39.934490000000004,-91.402372,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - PULSED FLUORESCENT,1980,Parts per billion,No Events,7515,86,N,312,366,0,0,21.0,,Certification not required,0,26.012821,32.49338,198.0,1980-10-31 10:00,185.0,1980-07-30 20:00,178.0,1980-07-16 01:00,148.0,1980-04-22 07:00,,,,,148.0,137.0,84.0,69.0,33.0,14.0,3.0,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2013-02-16,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
3,17,1,2,42401,3,39.934490000000004,-91.402372,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - PULSED FLUORESCENT,1980,Parts per billion,No Events,7515,86,N,312,366,0,0,,,Certification not required,0,5.599335,11.571287,198.0,1980-10-31 10:00,185.0,1980-07-30 20:00,178.0,1980-07-16 01:00,148.0,1980-04-22 07:00,,,,,59.0,41.0,22.0,13.0,5.0,2.0,0.0,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2013-02-16,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
4,17,1,2,42401,3,39.934490000000004,-91.402372,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,1980,Parts per billion,No Events,312,85,N,312,366,0,0,0.0,,Certification not required,0,5.6435900000000006,5.785537000000001,29.9,1980-02-04 00:00,29.2,1980-10-31 00:00,28.3,1980-10-30 00:00,26.8,1980-11-19 00:00,,,,,26.8,24.8,17.8,13.0,7.3,3.7,0.9,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2013-02-16,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
5,17,1,2,42401,3,39.934490000000004,-91.402372,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,1980,Parts per billion,No Events,2464,84,N,307,366,0,0,,0.0,Certification not required,0,5.585511,9.936136,107.3,1980-07-30 20:00,105.6,1980-07-16 02:00,95.3,1980-11-07 05:00,87.0,1980-10-01 11:00,,,,,52.0,38.3,22.6,13.6,6.0,2.3,0.0,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2013-02-16,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
6,17,1,2,61103,1,39.934490000000004,-91.402372,WGS84,Wind Speed - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,1980,Knots,No Events,8444,96,Y,350,366,0,0,,,Certification not required,0,2.347146,1.877768,14.8,1980-02-25 05:00,12.1,1980-01-11 15:00,11.8,1980-01-06 21:00,11.1,1980-12-02 01:00,,,,,8.0,7.2,5.9,4.9,3.4,2.0,0.2,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2016-05-07,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
7,17,1,2,61104,1,39.934490000000004,-91.402372,WGS84,Wind Direction - Resultant,1 HOUR,,Observed Values,INSTRUMENTAL - VECTOR SUMMATION,1980,Degrees Compass,No Events,8440,96,Y,350,366,0,0,,,Certification not required,0,165.83827,107.65929799999999,360.0,1980-03-16 20:00,359.0,1980-01-27 23:00,359.0,1980-01-29 03:00,359.0,1980-02-15 15:00,,,,,357.0,354.0,344.0,327.0,249.0,170.0,8.0,,CENTRAL FIRE STATION 9TH AND VERMONT,Illinois,Adams,Quincy,"Quincy, IL-MO",2016-05-17,[ 39.93449  -91.402372],"{'Commercial and Services': 0.9, 'Residential': 0.1}"
8,17,1,5,44201,1,39.933657000000004,-91.40265,WGS84,Ozone,1 HOUR,Ozone 1-hour Daily 2005,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - CHEMILUMINESCENCE,1980,Parts per million,No Events,6741,92,Y,196,214,0,0,0.0,0.0,Certification not required,0,0.054398,0.016078,0.094,1980-05-22 14:00,0.094,1980-08-26 13:00,0.08800000000000001,1980-08-27 13:00,0.087,1980-07-18 18:00,,,,,0.094,0.087,0.083,0.077,0.066,0.054000000000000006,0.040999999999999995,,HIGHLAND RIVERSIDE SCH.,Illinois,Adams,Quincy,"Quincy, IL-MO",2016-08-18,[ 39.933657 -91.40265 ],"{'Commercial and Services': 0.93, 'Residential': 0.07}"
9,17,1,5,44201,1,39.933657000000004,-91.40265,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,1980,Parts per million,No Events,6700,89,Y,191,214,0,0,1.0,1.0,Certification not required,0,0.047686,0.015012000000000001,0.086,1980-05-22 10:00,0.079,1980-07-18 13:00,0.078,1980-04-21 11:00,0.078,1980-04-22 09:00,,,,,0.079,0.078,0.076,0.07,0.057999999999999996,0.047,0.036000000000000004,,HIGHLAND RIVERSIDE SCH.,Illinois,Adams,Quincy,"Quincy, IL-MO",2016-08-18,[ 39.933657 -91.40265 ],"{'Commercial and Services': 0.93, 'Residential': 0.07}"
