,State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Site_keys,LU
0,9,1,1,11101,1,41.180375,-73.19289,WGS84,Suspended particulate (TSP),24 HOUR,,Observed Values,HI-VOL - GRAVIMETRIC,1980,Micrograms/cubic meter (25 C),No Events,58,95,Y,58,61,0,0,,,Certification not required,0,51.827586,21.573325,124.0,1980-02-21 00:00,101.0,1980-06-02 00:00,100.0,1980-07-20 00:00,89.0,1980-05-21 00:00,,,,,124.0,101.0,100.0,79.0,63.0,50.0,27.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2010-04-25,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
1,9,1,1,12103,1,41.180375,-73.19289,WGS84,Arsenic (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,0.0,1980-02-09 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-20,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
2,9,1,1,12105,1,41.180375,-73.19289,WGS84,Beryllium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Nanograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.014667,0.05680399999999999,0.22,1980-02-21 00:00,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,,,,,0.22,0.22,0.22,0.0,0.0,0.0,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-20,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
3,9,1,1,12107,1,41.180375,-73.19289,WGS84,Barium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,14,61,0,0,,,Certification not required,0,0.0,0.0,0.0,1980-01-04 00:00,0.0,1980-01-16 00:00,0.0,1980-01-28 00:00,0.0,1980-02-09 00:00,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2016-04-01,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
4,9,1,1,12110,1,41.180375,-73.19289,WGS84,Cadmium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.004933,0.009384,0.037000000000000005,1980-02-21 00:00,0.011000000000000001,1980-01-16 00:00,0.006999999999999999,1980-03-04 00:00,0.005,1980-01-04 00:00,,,,,0.037000000000000005,0.037000000000000005,0.037000000000000005,0.011000000000000001,0.005,0.002,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-24,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
5,9,1,1,12112,1,41.180375,-73.19289,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,1,2,N,1,61,0,0,,,Certification not required,0,0.005,0.0,0.005,1980-07-02 00:00,,,,,,,,,,,0.005,0.005,0.005,0.005,0.005,0.005,0.005,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2010-04-25,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
6,9,1,1,12112,4,41.180375,-73.19289,WGS84,Chromium (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.020267,0.044445,0.1758,1980-04-09 00:00,0.0356,1980-06-20 00:00,0.023,1980-02-21 00:00,0.0224,1980-01-04 00:00,,,,,0.1758,0.1758,0.1758,0.0356,0.0224,0.0089,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-21,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
7,9,1,1,12113,1,41.180375,-73.19289,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,1,2,N,1,61,0,0,,,Certification not required,0,0.002,0.0,0.002,1980-07-02 00:00,,,,,,,,,,,0.002,0.002,0.002,0.002,0.002,0.002,0.002,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-21,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
8,9,1,1,12113,4,41.180375,-73.19289,WGS84,Cobalt (TSP) STP,24 HOUR,,Observed Values,HI-VOL - NEUTRON ACTIVATION ANALYZER,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.0007,0.001296,0.0039,1980-02-21 00:00,0.0029,1980-04-21 00:00,0.0023,1980-01-04 00:00,0.0014,1980-01-16 00:00,,,,,0.0039,0.0039,0.0039,0.0029,0.0014,0.0,0.0,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2012-09-21,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
9,9,1,1,12114,1,41.180375,-73.19289,WGS84,Copper (TSP) STP,24 HOUR,,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1980,Micrograms/cubic meter (25 C),No Events,15,25,N,15,61,0,0,,,Certification not required,0,0.39753299999999997,0.371902,1.548,1980-02-21 00:00,0.907,1980-05-03 00:00,0.5479999999999999,1980-06-08 00:00,0.374,1980-06-20 00:00,,,,,1.548,1.548,1.548,0.907,0.374,0.287,0.18100000000000002,,"CITY HALL, 47 LYON TERRACE",Connecticut,Fairfield,Bridgeport,"Bridgeport-Stamford-Norwalk, CT",2010-04-25,[ 41.180375 -73.19289 ],"{'Commercial and Services': 0.58, 'Residential': 0.28, 'Transportation, communications and services': 0.14}"
